YEAR,MES,DIA,HORA,MINUTO,Temperatura,Humedad_Relativa,Presion_hPa
2008,1,25,11,0,25,96.2,1013.216
2008,1,25,12,0,25.1,95.9,1013.912
2008,1,25,13,0,25.2,95.7,1015.044
2008,1,25,14,0,25.2,95.8,1015.377
2008,1,25,15,0,25.3,95.9,1015.145
2008,1,25,16,0,25.3,95.8,1014.879
2008,1,25,17,0,25.3,95.8,1014.261
2008,1,25,18,0,25.3,95.8,1013.181
2008,1,25,19,0,25.3,95.9,1012.33
2008,1,25,20,0,25.2,96.1,1012.006
2008,1,25,21,0,25.1,96.3,1011.824
2008,1,25,22,0,25.2,95.9,1012.283
2008,1,25,23,0,25.1,96,1012.809
2008,1,26,0,0,25,96.1,1013.201
2008,1,26,1,0,25,96.3,1013.52
2008,1,26,2,0,24.9,96.5,1014.055
2008,1,26,3,0,24.8,96.7,1014.287
2008,1,26,4,0,24.7,96.9,1014.054
2008,1,26,5,0,24.7,96.9,1013.785
2008,1,26,6,0,24.6,97,1013.246
2008,1,26,7,0,24.4,97.4,1012.716
2008,1,26,8,0,24.1,97.6,1012.61
2008,1,26,9,0,24,97.7,1012.782
2008,1,26,10,0,24.1,97.3,1013.028
2008,1,26,11,0,24,97.5,1013.75
2008,1,26,12,0,24,97.5,1014.541
2008,1,26,13,0,24,97.4,1014.821
2008,1,26,14,0,24.3,97,1015.309
2008,1,26,15,0,24.3,97.1,1015.212
2008,1,26,16,0,24.5,96.7,1014.701
2008,1,26,17,0,24.7,96.4,1013.948
2008,1,26,18,0,24.8,96.4,1013.064
2008,1,26,19,0,24.9,96.4,1012.298
2008,1,26,20,0,24.9,96.4,1011.858
2008,1,26,21,0,24.8,96.6,1011.621
2008,1,26,22,0,24.8,96.9,1012.139
2008,1,26,23,0,24.9,97,1012.616
2008,1,27,0,0,25,96.7,1012.588
2008,1,27,1,0,25,96.4,1012.949
2008,1,27,2,0,25.1,96.2,1013.362
2008,1,27,3,0,25.1,96.3,1013.652
2008,1,27,4,0,25,96.2,1013.666
2008,1,27,5,0,25,95.6,1013.775
2008,1,27,6,0,24.9,95.4,1013.303
2008,1,27,7,0,24.9,95.1,1012.979
2008,1,27,8,0,24.8,94.8,1012.808
2008,1,27,9,0,24.8,94.6,1012.908
2008,1,27,10,0,24.8,94.7,1013.222
2008,1,27,11,0,24.9,94.6,1013.851
2008,1,27,12,0,24.8,94.7,1014.178
2008,1,27,13,0,24.8,94.8,1015.004
2008,1,27,14,0,24.8,95,1015.754
2008,1,27,15,0,24.9,95,1015.587
2008,1,27,16,0,24.9,94.9,1015.228
2008,1,27,17,0,25.1,94.7,1014.266
2008,1,27,18,0,25.1,94.8,1013.416
2008,1,27,19,0,25.2,94.6,1012.609
2008,1,27,20,0,25.1,94.9,1011.798
2008,1,27,21,0,25,95,1011.743
2008,1,27,22,0,24.9,95.4,1011.727
2008,1,27,23,0,24.9,95.5,1012.101
2008,1,28,0,0,24.9,95.4,1012.131
2008,1,28,1,0,25,95.1,1012.507
2008,1,28,2,0,25,95,1012.909
2008,1,28,3,0,25.1,94.8,1013.294
2008,1,28,4,0,25,94.8,1012.901
2008,1,28,5,0,25,94.7,1013.176
2008,1,28,6,0,24.9,94.8,1012.381
2008,1,28,7,0,24.8,94.8,1011.954
2008,1,28,8,0,24.7,94.9,1011.834
2008,1,28,9,0,24.5,95.3,1011.695
2008,1,28,10,0,24.6,94.1,1012.25
2008,1,28,11,0,24.6,94.2,1012.912
2008,1,28,12,0,24.7,93.9,1013.878
2008,1,28,13,0,24.8,93.9,1014.285
2008,1,28,14,0,24.9,93.2,1014.985
2008,1,28,15,0,25.1,92.5,1014.925
2008,1,28,16,0,25.2,91.8,1014.639
2008,1,28,17,0,25.2,91.7,1013.649
2008,1,28,18,0,25.3,91.7,1012.237
2008,1,28,19,0,25.3,91.8,1011.548
2008,1,28,20,0,25.4,92,1011.038
2008,1,28,21,0,25.3,92.4,1011.168
2008,1,28,22,0,25.3,92.9,1011.653
2008,1,28,23,0,25.1,93,1012.004
2008,1,29,0,0,25.2,92.8,1012.76
2008,1,29,1,0,25.3,92.7,1012.876
2008,1,29,2,0,25.2,92.8,1013.424
2008,1,29,3,0,25.2,92.9,1013.646
2008,1,29,4,0,25.2,92.8,1013.421
2008,1,29,5,0,25.1,92.9,1013.158
2008,1,29,6,0,25,93.2,1012.22
2008,1,29,7,0,24.8,94.1,1011.932
2008,1,29,8,0,24.6,94.8,1011.128
2008,1,29,9,0,24.5,95.2,1011.347
2008,1,29,10,0,24.3,95.4,1011.812
2008,1,29,11,0,24.2,95.6,1012.412
2008,1,29,12,0,24.2,95.8,1013.311
2008,1,29,13,0,24,96.2,1014.232
2008,1,29,14,0,23.8,96.6,1014.694
2008,1,29,15,0,23.6,96.8,1015.061
2008,1,29,16,0,23.6,96.7,1014.687
2008,1,29,17,0,23.6,97,1014.034
2008,1,29,18,0,23.8,96.7,1013.364
2008,1,29,19,0,24.1,96.2,1012.505
2008,1,29,20,0,24.2,96,1012.204
2008,1,29,21,0,24.2,96.1,1012.051
2008,1,29,22,0,24.3,96.3,1012.178
2008,1,29,23,0,24.4,96.1,1012.765
2008,1,30,0,0,24.5,95.8,1012.728
2008,1,30,1,0,24.6,95.7,1013.322
2008,1,30,2,0,24.6,95.7,1014.031
2008,1,30,3,0,24.7,95.7,1014.076
2008,1,30,4,0,24.7,95.3,1014.092
2008,1,30,5,0,24.7,95.1,1013.532
2008,1,30,6,0,24.6,95.2,1012.821
2008,1,30,7,0,24.5,95.5,1012.179
2008,1,30,8,0,24.1,96.3,1012.22
2008,1,30,9,0,24,96.5,1012.412
2008,1,30,10,0,24.3,95.5,1013.179
2008,1,30,11,0,24.1,96.1,1013.813
2008,1,30,12,0,24.2,96,1014.359
2008,1,30,13,0,24.5,95.5,1015.2
2008,1,30,14,0,24.6,95.2,1015.496
2008,1,30,15,0,24.7,95.1,1015.588
2008,1,30,16,0,24.7,95.1,1015.588
2008,1,30,17,0,24.8,95.1,1014.888
2008,1,30,18,0,24.9,94.9,1013.878
2008,1,30,19,0,24.9,95,1013.119
2008,1,30,20,0,24.8,95.3,1012.201
2008,1,30,21,0,24.6,95.6,1012.236
2008,1,30,22,0,24.7,95.6,1012.626
2008,1,30,23,0,24.7,95.6,1013.116
2008,1,31,0,0,24.5,96,1013.416
2008,1,31,1,0,24.5,96,1013.952
2008,1,31,2,0,24.4,96.3,1014.353
2008,1,31,3,0,24.1,96.8,1014.818
2008,1,31,4,0,24.1,97,1014.612
2008,1,31,5,0,24,97.1,1014.374
2008,1,31,6,0,24,97,1013.376
2008,1,31,7,0,23.8,96.9,1013.026
2008,1,31,8,0,23.6,96.9,1012.905
2008,1,31,9,0,23.8,96.6,1012.949
2008,1,31,10,0,23.7,96.2,1013.528
2008,1,31,11,0,24,96,1014.028
2008,1,31,12,0,23.9,96.2,1014.596
2008,1,31,13,0,23.8,96,1015.548
2008,1,31,14,0,24.3,95.5,1016.122
2008,1,31,15,0,24.5,95,1016.565
2008,1,31,16,0,24.4,94.8,1016.012
2008,1,31,17,0,24.6,94.2,1015.383
2008,1,31,18,0,24.8,93.8,1014.326
2008,1,31,19,0,24.9,93.6,1013.294
2008,1,31,20,0,24.9,93.5,1012.504
2008,1,31,21,0,25,93,1012.491
2008,1,31,22,0,25.2,92.6,1012.902
2008,1,31,23,0,25.3,92.2,1013.099
2008,2,1,0,0,25.3,91.7,1013.553
2008,2,1,1,0,25.4,91.2,1014.138
2008,2,1,2,0,25.4,90.9,1014.548
2008,2,1,3,0,25.4,91,1014.811
2008,2,1,4,0,25.3,91,1014.831
2008,2,1,5,0,25.3,91.1,1014.472
2008,2,1,6,0,25.2,91,1014.079
2008,2,1,7,0,25.1,90.9,1013.009
2008,2,1,8,0,25,91.1,1012.756
2008,2,1,9,0,25,91.1,1012.798
2008,2,1,10,0,25,90.9,1013.458
2008,2,1,11,0,24.9,90.9,1013.901
2008,2,1,12,0,25,90.8,1014.721
2008,2,1,13,0,25.1,90.6,1015.494
2008,2,1,14,0,25.1,90.7,1016.432
2008,2,1,15,0,25.1,91.2,1016.458
2008,2,1,16,0,25.1,91,1016.481
2008,2,1,17,0,25.1,91.1,1015.528
2008,2,1,18,0,25.2,90.9,1014.442
2008,2,1,19,0,25.2,90.7,1013.372
2008,2,1,20,0,25.2,90.7,1012.926
2008,2,1,21,0,25.1,91,1013.079
2008,2,1,22,0,24.9,92.2,1013.17
2008,2,1,23,0,24.5,93.2,1013.771
2008,2,2,0,0,24.4,93.7,1014.378
2008,2,2,1,0,24.3,93.8,1014.538
2008,2,2,2,0,24.2,93.9,1015.098
2008,2,2,3,0,24.2,93.7,1015.521
2008,2,2,4,0,24.2,93.7,1015.471
2008,2,2,5,0,24,93.7,1015.319
2008,2,2,6,0,23.8,93.7,1014.577
2008,2,2,7,0,23.9,93,1013.829
2008,2,2,8,0,24,92.6,1013.597
2008,2,2,9,0,24.1,92.3,1013.5
2008,2,2,10,0,23.7,94,1013.768
2008,2,2,11,0,23.7,93.8,1014.197
2008,2,2,12,0,23.8,93.6,1015.171
2008,2,2,13,0,24,93.3,1015.612
2008,2,2,14,0,24.1,93.3,1016.174
2008,2,2,15,0,24.2,93.5,1016.428
2008,2,2,16,0,24.1,93.8,1015.795
2008,2,2,17,0,24.1,94.1,1015.336
2008,2,2,18,0,24.1,94.3,1014.151
2008,2,2,19,0,24.1,94.4,1013.444
2008,2,2,20,0,24.2,94.3,1012.871
2008,2,2,21,0,24.2,94.2,1012.741
2008,2,2,22,0,24.5,93.7,1012.731
2008,2,2,23,0,24.5,93.6,1012.832
2008,2,3,0,0,24.6,93.4,1013.426
2008,2,3,1,0,24.6,93.7,1014.179
2008,2,3,2,0,24.5,94,1014.437
2008,2,3,3,0,24.5,94.3,1014.994
2008,2,3,4,0,24.4,94.5,1014.548
2008,2,3,5,0,24.4,94.4,1014.59
2008,2,3,6,0,24.3,94.4,1013.804
2008,2,3,7,0,24.2,94.6,1013.556
2008,2,3,8,0,24.1,94.6,1013.318
2008,2,3,9,0,24.1,94.5,1013.203
2008,2,3,10,0,24.2,94.2,1013.521
2008,2,3,11,0,24.2,94,1014.243
2008,2,3,12,0,24.4,93.7,1015.25
2008,2,3,13,0,24.6,93.4,1015.992
2008,2,3,14,0,24.7,93.2,1016.398
2008,2,3,15,0,24.8,93.1,1016.599
2008,2,3,16,0,24.9,93.1,1016.438
2008,2,3,17,0,24.9,93.2,1015.43
2008,2,3,18,0,24.9,93.4,1014.588
2008,2,3,19,0,24.9,93.6,1013.778
2008,2,3,20,0,24.9,93.8,1013.172
2008,2,3,21,0,24.9,94,1013.084
2008,2,3,22,0,24.5,95.4,1013.229
2008,2,3,23,0,24.5,95.4,1013.604
2008,2,4,0,0,24.5,95.4,1014.148
2008,2,4,1,0,24.7,95.4,1014.783
2008,2,4,2,0,24.7,95.6,1014.911
2008,2,4,3,0,24.7,95.7,1015.041
2008,2,4,4,0,24.7,95.7,1014.854
2008,2,4,5,0,24.6,95.8,1014.469
2008,2,4,6,0,24.6,95.9,1013.934
2008,2,4,7,0,24.5,96,1013.325
2008,2,4,8,0,24.1,96.6,1013.326
2008,2,4,9,0,23.9,97,1013.198
2008,2,4,10,0,24.4,95.9,1013.379
2008,2,4,11,0,24.3,95.8,1014.002
2008,2,4,12,0,24.4,95.3,1014.768
2008,2,4,13,0,24.5,95,1015.346
2008,2,4,14,0,24.5,95.2,1015.885
2008,2,4,15,0,24.6,95.4,1016.344
2008,2,4,16,0,24.7,95.3,1015.565
2008,2,4,17,0,24.8,95.5,1014.801
2008,2,4,18,0,24.8,95.8,1014.125
2008,2,4,19,0,24.8,96,1013.146
2008,2,4,20,0,24.9,95.8,1012.965
2008,2,4,21,0,24.9,95.8,1012.524
2008,2,4,22,0,25.1,95.4,1013.121
2008,2,4,23,0,25.1,95.4,1013.156
2008,2,5,0,0,25.2,95.7,1013.881
2008,2,5,1,0,25.2,95.7,1013.704
2008,2,5,2,0,25.3,95.5,1014.569
2008,2,5,3,0,25.4,95.3,1014.761
2008,2,5,4,0,25.4,95.3,1014.871
2008,2,5,5,0,25.2,95.7,1014.788
2008,2,5,6,0,24.9,96,1014.458
2008,2,5,7,0,24.4,96.6,1014.067
2008,2,5,8,0,23.9,97.2,1014.091
2008,2,5,9,0,23.9,97.7,1014.088
2008,2,5,10,0,24.1,97.1,1014.369
2008,2,5,11,0,24.5,96.8,1015.062
2008,2,5,12,0,24.7,96.4,1015.382
2008,2,5,13,0,24.5,96.7,1016.158
2008,2,5,14,0,24.6,96.7,1016.437
2008,2,5,15,0,24.6,96.7,1016.336
2008,2,5,16,0,24.7,96.7,1015.976
2008,2,5,17,0,24.8,96.6,1015.147
2008,2,5,18,0,24.8,96.5,1014.534
2008,2,5,19,0,24.6,96.9,1013.515
2008,2,5,20,0,24.6,96.9,1013.005
2008,2,5,21,0,24.5,97.1,1012.683
2008,2,5,22,0,24.6,97.3,1013.031
2008,2,5,23,0,24.6,97.2,1013.485
2008,2,6,0,0,24.8,96.9,1014.191
2008,2,6,1,0,24.9,96.9,1014.238
2008,2,6,2,0,24.9,96.9,1014.878
2008,2,6,3,0,24.9,96.9,1015.449
2008,2,6,4,0,24.8,97,1015.391
2008,2,6,5,0,24.6,97.4,1014.846
2008,2,6,6,0,24.5,97.5,1014.345
2008,2,6,7,0,24.5,97.5,1013.846
2008,2,6,8,0,24.5,97.5,1013.263
2008,2,6,9,0,24.4,97.6,1013.466
2008,2,6,10,0,24.7,96.9,1013.538
2008,2,6,11,0,24.8,96.7,1014.041
2008,2,6,12,0,24.9,96.3,1014.913
2008,2,6,13,0,25,96.2,1015.526
2008,2,6,14,0,25,96.3,1015.965
2008,2,6,15,0,25,96.3,1016.288
2008,2,6,16,0,25.1,96.2,1015.904
2008,2,6,17,0,25,96.3,1015.256
2008,2,6,18,0,25,96.2,1014.104
2008,2,6,19,0,25.1,96.2,1013.502
2008,2,6,20,0,25.1,96.1,1012.571
2008,2,6,21,0,25.1,96.2,1012.576
2008,2,6,22,0,25.1,96.4,1012.676
2008,2,6,23,0,25.1,96.2,1012.704
2008,2,7,0,0,25.2,95.8,1013.082
2008,2,7,1,0,25.3,95.7,1013.451
2008,2,7,2,0,25.2,95.7,1013.824
2008,2,7,3,0,25.2,95.9,1014.111
2008,2,7,4,0,25.2,95.7,1014.196
2008,2,7,5,0,25.1,95.6,1013.968
2008,2,7,6,0,25.1,95.1,1013.444
2008,2,7,7,0,25,94.7,1013.099
2008,2,7,8,0,25,94.6,1012.772
2008,2,7,9,0,24.9,94.7,1013.105
2008,2,7,10,0,25.1,94.2,1013.253
2008,2,7,11,0,25.1,94.1,1013.776
2008,2,7,12,0,25,94.2,1014.216
2008,2,7,13,0,25.1,94.2,1014.796
2008,2,7,14,0,25.1,94.2,1015.469
2008,2,7,15,0,25.3,94.2,1015.583
2008,2,7,16,0,25.4,94.4,1015.348
2008,2,7,17,0,25.3,94.7,1014.419
2008,2,7,18,0,25.4,94.9,1013.208
2008,2,7,19,0,25.3,95.3,1012.36
2008,2,7,20,0,25.4,95.4,1011.491
2008,2,7,21,0,25.2,95.9,1011.105
2008,2,7,22,0,25.2,96.2,1011.225
2008,2,7,23,0,25.2,96.2,1011.623
2008,2,8,0,0,25.2,96.4,1011.536
2008,2,8,1,0,25.2,96.5,1012.175
2008,2,8,2,0,25.2,96.6,1012.592
2008,2,8,3,0,25.2,96.6,1013.026
2008,2,8,4,0,25.1,96.6,1013.008
2008,2,8,5,0,25.1,96.5,1013.068
2008,2,8,6,0,25,96.5,1012.143
2008,2,8,7,0,24.9,96.5,1011.704
2008,2,8,8,0,24.9,96.5,1011.476
2008,2,8,9,0,24.9,96.4,1011.458
2008,2,8,10,0,25,96.3,1011.938
2008,2,8,11,0,25.1,96.2,1012.394
2008,2,8,12,0,25.2,96.1,1012.872
2008,2,8,13,0,25.2,96.3,1013.543
2008,2,8,14,0,25.2,96.3,1013.94
2008,2,8,15,0,25.3,96.3,1014.329
2008,2,8,16,0,25.3,96.3,1013.746
2008,2,8,17,0,25.3,96.5,1013.241
2008,2,8,18,0,25.2,96.8,1012.006
2008,2,8,19,0,25.2,96.9,1011.205
2008,2,8,20,0,25.2,96.9,1010.363
2008,2,8,21,0,25.2,96.9,1010.009
2008,2,8,22,0,25.3,96.8,1010.348
2008,2,8,23,0,25.3,97,1010.538
2008,2,9,0,0,25.3,96.9,1011.169
2008,2,9,1,0,25.3,96.8,1011.377
2008,2,9,2,0,25.3,96.9,1012.103
2008,2,9,3,0,25.3,96.9,1012.207
2008,2,9,4,0,25.3,96.8,1011.998
2008,2,9,5,0,25.3,96.8,1011.847
2008,2,9,6,0,25.2,96.7,1011.181
2008,2,9,7,0,25.2,96.6,1011.031
2008,2,9,8,0,25.1,96.5,1010.586
2008,2,9,9,0,25.1,96.5,1010.731
2008,2,9,10,0,25.1,96.7,1011.292
2008,2,9,11,0,25.1,96.7,1011.375
2008,2,9,12,0,25.1,96.6,1012.199
2008,2,9,13,0,25.2,96.5,1013.171
2008,2,9,14,0,25.3,96.5,1013.604
2008,2,9,15,0,25.5,96.4,1013.808
2008,2,9,16,0,25.6,96.2,1013.292
2008,2,9,17,0,25.7,96,1012.738
2008,2,9,18,0,25.7,96,1011.924
2008,2,9,19,0,25.6,96.1,1010.891
2008,2,9,20,0,25.4,96.3,1010.204
2008,2,9,21,0,25.3,96.5,1009.809
2008,2,9,22,0,25.3,96.8,1010.443
2008,2,9,23,0,25.4,96.8,1011.005
2008,2,10,0,0,25.4,96.6,1011.009
2008,2,10,1,0,25.5,96.6,1011.762
2008,2,10,2,0,25.5,96.7,1012.259
2008,2,10,3,0,25.4,96.7,1012.603
2008,2,10,4,0,25.4,96.9,1012.5
2008,2,10,5,0,25.3,97,1012.458
2008,2,10,6,0,25.1,97.2,1011.836
2008,2,10,7,0,25,97.4,1011.547
2008,2,10,8,0,24.9,97.5,1011.244
2008,2,10,9,0,24.9,97.4,1011.148
2008,2,10,10,0,24.8,97.3,1011.567
2008,2,10,11,0,24.8,97.2,1011.796
2008,2,10,12,0,24.9,97.1,1012.798
2008,2,10,13,0,25,97.1,1013.486
2008,2,10,14,0,25,97,1014.301
2008,2,10,15,0,25.2,96.8,1014.376
2008,2,10,16,0,25.3,96.6,1014.024
2008,2,10,17,0,25.4,96.6,1013.212
2008,2,10,18,0,25.4,96.5,1012.458
2008,2,10,19,0,25,97,1011.534
2008,2,10,20,0,25.2,96.6,1011.016
2008,2,10,21,0,25.1,97,1010.481
2008,2,10,22,0,25,96.9,1010.389
2008,2,10,23,0,24.9,97.1,1010.967
2008,2,11,0,0,24.9,97.2,1011.241
2008,2,11,1,0,24.8,97.3,1011.604
2008,2,11,2,0,24.8,97.3,1012.241
2008,2,11,3,0,24.7,97.4,1012.864
2008,2,11,4,0,24.6,97.5,1012.623
2008,2,11,5,0,24.6,97.5,1013.034
2008,2,11,6,0,24.5,97.6,1012.068
2008,2,11,7,0,24.2,97.7,1011.522
2008,2,11,8,0,24.1,97.8,1011.351
2008,2,11,9,0,24.1,97.8,1011.362
2008,2,11,10,0,23.9,97.9,1011.931
2008,2,11,11,0,23.8,97.9,1011.979
2008,2,11,12,0,23.9,97.7,1013.082
2008,2,11,13,0,24.2,97.1,1013.654
2008,2,11,14,0,24.3,96.8,1014.056
2008,2,11,15,0,24.5,96.6,1014.218
2008,2,11,16,0,24.6,96.5,1013.856
2008,2,11,17,0,24.6,96.7,1013.28
2008,2,11,18,0,24.6,96.8,1012.482
2008,2,11,19,0,24.5,97,1011.325
2008,2,11,20,0,24.6,96.9,1010.432
2008,2,11,21,0,24.6,96.9,1009.773
2008,2,11,22,0,24.5,97.6,1009.899
2008,2,11,23,0,24.5,97.3,1010.393
2008,2,12,0,0,24.7,97,1011.136
2008,2,12,1,0,24.7,97.1,1011.731
2008,2,12,2,0,24.7,97.1,1012.343
2008,2,12,3,0,24.7,97.2,1012.512
2008,2,12,4,0,24.6,97.1,1012.741
2008,2,12,5,0,24.4,97.3,1012.745
2008,2,12,6,0,24.4,97.4,1012.296
2008,2,12,7,0,24.3,97.5,1011.866
2008,2,12,8,0,24.3,97.4,1011.332
2008,2,12,9,0,24.4,97.2,1011.232
2008,2,12,10,0,24.6,96.6,1011.591
2008,2,12,11,0,24.7,96.4,1011.519
2008,2,12,12,0,24.6,96.4,1012.851
2008,2,12,13,0,24.5,96.7,1013.196
2008,2,12,14,0,24.7,96.4,1013.784
2008,2,12,15,0,24.9,96.1,1013.904
2008,2,12,16,0,25,96.1,1013.787
2008,2,12,17,0,25,96.4,1013.184
2008,2,12,18,0,24.9,96.8,1012.218
2008,2,12,19,0,24.8,97,1010.961
2008,2,12,20,0,24.9,96.9,1010.473
2008,2,12,21,0,24.9,97,1009.674
2008,2,12,22,0,24.9,97.1,1010.155
2008,2,12,23,0,25,97,1010.314
2008,2,13,0,0,25,96.9,1010.689
2008,2,13,1,0,25.1,97,1011.363
2008,2,13,2,0,25.2,96.4,1012.099
2008,2,13,3,0,25.2,96.3,1012.45
2008,2,13,4,0,25,96.9,1012.588
2008,2,13,5,0,24.8,97,1012.184
2008,2,13,6,0,24.7,97,1011.569
2008,2,13,7,0,24.6,96.9,1011.148
2008,2,13,8,0,24.6,96.8,1011.019
2008,2,13,9,0,24.6,96.7,1010.674
2008,2,13,10,0,24.6,97,1010.952
2008,2,13,11,0,24.6,96.8,1011.224
2008,2,13,12,0,24.6,96.7,1012.221
2008,2,13,13,0,24.7,96.9,1012.988
2008,2,13,14,0,24.8,96.8,1013.386
2008,2,13,15,0,24.9,96.7,1013.501
2008,2,13,16,0,25.1,96.3,1013.05
2008,2,13,17,0,25.2,96,1012.377
2008,2,13,18,0,25.3,95.8,1011.609
2008,2,13,19,0,25.3,95.9,1010.636
2008,2,13,20,0,25.2,96,1010.084
2008,2,13,21,0,25.2,96.2,1009.798
2008,2,13,22,0,25.2,96.4,1010.044
2008,2,13,23,0,25.1,96.6,1010.554
2008,2,14,0,0,25.1,96.7,1011.134
2008,2,14,1,0,25.1,96.8,1011.501
2008,2,14,2,0,25.1,96.9,1012.377
2008,2,14,3,0,25,96.9,1012.869
2008,2,14,4,0,25,97,1012.884
2008,2,14,5,0,24.9,97.1,1012.954
2008,2,14,6,0,24.8,97.2,1012.572
2008,2,14,7,0,24.6,97.7,1012.463
2008,2,14,8,0,24.5,97.9,1012.092
2008,2,14,9,0,24.5,97.6,1012.419
2008,2,14,10,0,24.6,97.5,1012.55
2008,2,14,11,0,24.6,97.2,1013.103
2008,2,14,12,0,24.7,97,1014.015
2008,2,14,13,0,24.8,97,1014.91
2008,2,14,14,0,24.8,97,1015.772
2008,2,14,15,0,24.9,96.9,1015.778
2008,2,14,16,0,24.9,97,1015.759
2008,2,14,17,0,25,96.8,1014.698
2008,2,14,18,0,25,96.9,1013.957
2008,2,14,19,0,25,97,1012.951
2008,2,14,20,0,24.9,97.1,1012.198
2008,2,14,21,0,24.9,97.1,1011.841
2008,2,14,22,0,24.7,97.4,1012.109
2008,2,14,23,0,24.8,97.5,1012.406
2008,2,15,0,0,24.9,97.4,1013.082
2008,2,15,1,0,24.9,97.4,1013.653
2008,2,15,2,0,24.7,97.4,1014.562
2008,2,15,3,0,24.3,97.6,1014.923
2008,2,15,4,0,24.1,97.7,1014.692
2008,2,15,5,0,24,97.8,1014.683
2008,2,15,6,0,24,98,1014.165
2008,2,15,7,0,24.2,97.9,1013.826
2008,2,15,8,0,24.4,97.6,1013.156
2008,2,15,9,0,24.6,97.4,1012.88
2008,2,15,10,0,24.6,97.1,1013.249
2008,2,15,11,0,24.7,97,1013.326
2008,2,15,12,0,24.7,96.9,1014.318
2008,2,15,13,0,24.8,96.9,1014.731
2008,2,15,14,0,24.9,96.7,1015.269
2008,2,15,15,0,24.9,96.7,1014.959
2008,2,15,16,0,24.9,96.9,1014.882
2008,2,15,17,0,24.9,96.7,1014.198
2008,2,15,18,0,25,96.6,1013.348
2008,2,15,19,0,25,96.6,1012.338
2008,2,15,20,0,24.9,96.8,1011.508
2008,2,15,21,0,24.9,96.8,1011.314
2008,2,15,22,0,24.8,96.9,1011.473
2008,2,15,23,0,24.8,97,1011.742
2008,2,16,0,0,24.9,96.9,1011.899
2008,2,16,1,0,24.9,96.9,1012.385
2008,2,16,2,0,24.9,96.9,1012.879
2008,2,16,3,0,24.9,97,1013.139
2008,2,16,4,0,24.8,97,1013.114
2008,2,16,5,0,24.8,97,1012.871
2008,2,16,6,0,24.7,97,1012.131
2008,2,16,7,0,24.6,96.9,1011.557
2008,2,16,8,0,24.6,96.9,1011.159
2008,2,16,9,0,24.6,96.8,1011.309
2008,2,16,10,0,24.4,97.2,1011.529
2008,2,16,11,0,24.4,97.1,1011.476
2008,2,16,12,0,24.5,97.2,1012.694
2008,2,16,13,0,24.5,97.3,1013.149
2008,2,16,14,0,24.6,97.4,1013.629
2008,2,16,15,0,24.6,97.3,1013.329
2008,2,16,16,0,24.5,97.5,1013.15
2008,2,16,17,0,24.5,97.5,1012.424
2008,2,16,18,0,24.5,97.3,1011.429
2008,2,16,19,0,24.5,97,1010.442
2008,2,16,20,0,24.5,96.8,1009.659
2008,2,16,21,0,24.5,96.9,1009.217
2008,2,16,22,0,24.2,97.4,1009.173
2008,2,16,23,0,24.3,97.2,1009.897
2008,2,17,0,0,24.5,96.9,1010.195
2008,2,17,1,0,24.5,97.1,1010.704
2008,2,17,2,0,24.5,97.2,1011.517
2008,2,17,3,0,24.5,97.2,1011.687
2008,2,17,4,0,24.5,97.2,1011.758
2008,2,17,5,0,24.5,97.2,1011.763
2008,2,17,6,0,24.4,97,1011.42
2008,2,17,7,0,24.3,97,1010.822
2008,2,17,8,0,24.3,97.1,1011.023
2008,2,17,9,0,24.1,97.1,1010.843
2008,2,17,10,0,23.7,97.4,1011.446
2008,2,17,11,0,23.8,97.1,1011.485
2008,2,17,12,0,23.9,96.8,1012.533
2008,2,17,13,0,24.1,96.4,1013.342
2008,2,17,14,0,24.1,96.4,1013.781
2008,2,17,15,0,24.4,95.8,1014.029
2008,2,17,16,0,24.5,95.3,1013.601
2008,2,17,17,0,24.6,95.1,1013.06
2008,2,17,18,0,24.6,95.1,1012.106
2008,2,17,19,0,24.6,95.2,1011.139
2008,2,17,20,0,24.5,95.2,1010.372
2008,2,17,21,0,24.4,95.4,1010.29
2008,2,17,22,0,24.6,96,1010.018
2008,2,17,23,0,24.6,96.1,1010.77
2008,2,18,0,0,24.7,95.8,1011.239
2008,2,18,1,0,24.8,95.8,1012.122
2008,2,18,2,0,24.7,96,1012.712
2008,2,18,3,0,24.5,96.6,1013.043
2008,2,18,4,0,24.4,96.9,1013.379
2008,2,18,5,0,24.4,96.8,1012.992
2008,2,18,6,0,24.4,96.7,1012.586
2008,2,18,7,0,24.4,96.7,1012.085
2008,2,18,8,0,24.2,96.8,1012.178
2008,2,18,9,0,24.1,96.9,1012.282
2008,2,18,10,0,24.2,96.6,1012.396
2008,2,18,11,0,24.2,96.6,1013.319
2008,2,18,12,0,24.4,96.3,1014.099
2008,2,18,13,0,24.5,96,1015.083
2008,2,18,14,0,24.7,95.7,1015.728
2008,2,18,15,0,24.9,95.2,1016.132
2008,2,18,16,0,25,95.1,1015.722
2008,2,18,17,0,25,95.3,1015.017
2008,2,18,18,0,25,95.5,1014.006
2008,2,18,19,0,25,95.7,1013.104
2008,2,18,20,0,24.9,96,1012.309
2008,2,18,21,0,24.9,96.1,1012.214
2008,2,18,22,0,24.9,96.3,1012.44
2008,2,18,23,0,24.8,96.5,1012.807
2008,2,19,0,0,24.8,96.5,1012.912
2008,2,19,1,0,24.9,96.5,1013.698
2008,2,19,2,0,24.9,96.5,1014.669
2008,2,19,3,0,24.8,96.6,1015.259
